filename,xmin,ymin,xmax,ymax,class,width,height
db92.jpg,1783,309,1953,397,object,2272,1704
db92.jpg,406,435,561,542,object,2272,1704
db92.jpg,1379,304,1547,406,object,2272,1704
db92.jpg,819,871,980,956,object,2272,1704
db92.jpg,1374,546,1541,626,object,2272,1704
db92.jpg,1013,865,1174,962,object,2272,1704
db92.jpg,611,554,764,633,object,2272,1704
db92.jpg,834,957,982,1041,object,2272,1704
db92.jpg,433,857,628,945,object,2272,1704
db92.jpg,1595,740,1755,847,object,2272,1704
db92.jpg,1873,1365,2013,1412,object,2272,1704
db92.jpg,1365,1635,1538,1704,object,2272,1704
db92.jpg,1158,1645,1346,1702,object,2272,1704
db92.jpg,2051,1327,2226,1400,object,2272,1704
db92.jpg,2046,1255,2233,1325,object,2272,1704
db92.jpg,2073,1175,2248,1260,object,2272,1704
db92.jpg,64,1592,167,1617,object,2272,1704
db92.jpg,34,1625,148,1659,object,2272,1704
db92.jpg,1,1667,136,1704,object,2272,1704
db92.jpg,151,1650,294,1702,object,2272,1704
db92.jpg,220,1565,332,1592,object,2272,1704
db92.jpg,246,1535,364,1560,object,2272,1704
db92.jpg,376,1528,514,1608,object,2272,1704
db92.jpg,336,1622,494,1685,object,2272,1704
db92.jpg,533,1552,671,1619,object,2272,1704
db92.jpg,506,1627,644,1704,object,2272,1704
db92.jpg,666,1627,796,1704,object,2272,1704
db92.jpg,688,1527,843,1612,object,2272,1704
db92.jpg,838,1542,1001,1627,object,2272,1704
db92.jpg,808,1622,986,1702,object,2272,1704
db92.jpg,981,1652,1141,1704,object,2272,1704
db92.jpg,1018,1572,1153,1640,object,2272,1704
db92.jpg,213,441,378,557,object,2272,1704
db92.jpg,1868,1415,2041,1487,object,2272,1704
db92.jpg,1582,310,1745,408,object,2272,1704
db92.jpg,958,305,1151,469,object,2272,1704
db92.jpg,906,1372,1076,1455,object,2272,1704
db92.jpg,928,1320,1063,1385,object,2272,1704
db92.jpg,918,1235,1073,1312,object,2272,1704
db92.jpg,781,1227,923,1332,object,2272,1704
db92.jpg,811,1320,938,1390,object,2272,1704
db92.jpg,798,1385,923,1457,object,2272,1704
db92.jpg,661,1370,798,1442,object,2272,1704
db92.jpg,646,1312,788,1382,object,2272,1704
db92.jpg,1081,1392,1193,1472,object,2272,1704
db92.jpg,658,1237,793,1322,object,2272,1704
db92.jpg,391,1247,526,1302,object,2272,1704
db92.jpg,378,1307,528,1372,object,2272,1704
db92.jpg,371,1377,531,1447,object,2272,1704
db92.jpg,238,1350,381,1432,object,2272,1704
db92.jpg,278,1310,368,1365,object,2272,1704
db92.jpg,261,1222,391,1305,object,2272,1704
db92.jpg,143,1217,258,1282,object,2272,1704
db92.jpg,123,1277,261,1335,object,2272,1704
db92.jpg,523,1317,653,1360,object,2272,1704
db92.jpg,1076,1297,1203,1405,object,2272,1704
db92.jpg,1071,1230,1191,1297,object,2272,1704
db92.jpg,1201,1227,1318,1295,object,2272,1704
db92.jpg,766,397,960,479,object,2272,1704
db92.jpg,1841,1307,2036,1360,object,2272,1704
db92.jpg,1851,1235,2066,1302,object,2272,1704
db92.jpg,1858,1135,2061,1242,object,2272,1704
db92.jpg,1691,1150,1873,1290,object,2272,1704
db92.jpg,1693,1280,1876,1365,object,2272,1704
db92.jpg,1686,1367,1876,1487,object,2272,1704
db92.jpg,1521,1370,1688,1475,object,2272,1704
db92.jpg,602,430,757,528,object,2272,1704
db92.jpg,1777,446,1944,524,object,2272,1704
db92.jpg,1197,850,1381,955,object,2272,1704
db92.jpg,1508,1212,1691,1367,object,2272,1704
db92.jpg,1306,1157,1516,1262,object,2272,1704
db92.jpg,1326,1260,1511,1327,object,2272,1704
db92.jpg,1336,1330,1506,1387,object,2272,1704
db92.jpg,1353,1382,1496,1462,object,2272,1704
db92.jpg,1186,1410,1328,1467,object,2272,1704
db92.jpg,1208,1357,1341,1417,object,2272,1704
db92.jpg,1208,1300,1328,1360,object,2272,1704
db92.jpg,1169,402,1353,475,object,2272,1704
db92.jpg,1351,1570,1548,1632,object,2272,1704
db92.jpg,683,800,813,900,object,2272,1704
db92.jpg,433,740,631,845,object,2272,1704
db93.jpg,121,897,241,967,object,2272,1704
db93.jpg,6,815,126,902,object,2272,1704
db93.jpg,6,900,136,960,object,2272,1704
db93.jpg,26,745,96,790,object,2272,1704
db93.jpg,246,867,376,935,object,2272,1704
db93.jpg,253,937,348,997,object,2272,1704
db93.jpg,371,935,488,995,object,2272,1704
db93.jpg,518,927,646,997,object,2272,1704
db93.jpg,508,875,651,930,object,2272,1704
db93.jpg,631,774,773,872,object,2272,1704
db93.jpg,103,837,236,900,object,2272,1704
db93.jpg,636,864,773,914,object,2272,1704
db93.jpg,783,862,921,932,object,2272,1704
db93.jpg,786,780,913,880,object,2272,1704
db93.jpg,896,787,1036,872,object,2272,1704
db93.jpg,908,870,1058,932,object,2272,1704
db93.jpg,908,930,1038,997,object,2272,1704
db93.jpg,1053,935,1198,1017,object,2272,1704
db93.jpg,1058,860,1193,930,object,2272,1704
db93.jpg,1053,760,1198,852,object,2272,1704
db93.jpg,1188,765,1321,860,object,2272,1704
db93.jpg,1183,852,1328,910,object,2272,1704
db93.jpg,646,930,778,985,object,2272,1704
db93.jpg,1181,912,1326,962,object,2272,1704
db93.jpg,98,735,241,835,object,2272,1704
db93.jpg,63,515,236,600,object,2272,1704
db93.jpg,1548,1217,1708,1280,object,2272,1704
db93.jpg,1533,1147,1718,1195,object,2272,1704
db93.jpg,1721,1155,1868,1220,object,2272,1704
db93.jpg,1733,1240,1891,1292,object,2272,1704
db93.jpg,1748,1305,1931,1380,object,2272,1704
db93.jpg,1351,1132,1541,1182,object,2272,1704
db93.jpg,1148,1130,1331,1180,object,2272,1704
db93.jpg,1036,1135,1153,1195,object,2272,1704
db93.jpg,988,1202,1128,1270,object,2272,1704
db93.jpg,953,1355,953,1355,object,2272,1704
db93.jpg,1986,402,2166,477,object,2272,1704
db93.jpg,768,1250,948,1410,object,2272,1704
db93.jpg,821,1112,968,1195,object,2272,1704
db93.jpg,1166,2,1371,62,object,2272,1704
db93.jpg,976,10,1161,62,object,2272,1704
db93.jpg,766,12,961,65,object,2272,1704
db93.jpg,173,2,361,52,object,2272,1704
db93.jpg,1,1,167,73,object,2272,1704
db93.jpg,28,237,206,307,object,2272,1704
db93.jpg,51,312,206,377,object,2272,1704
db93.jpg,48,380,213,457,object,2272,1704
db93.jpg,63,445,223,512,object,2272,1704
db93.jpg,798,1202,953,1252,object,2272,1704
db93.jpg,1898,1142,2083,1207,object,2272,1704
db93.jpg,1801,45,1994,179,object,2272,1704
db93.jpg,1331,887,1501,947,object,2272,1704
db93.jpg,611,1252,753,1407,object,2272,1704
db93.jpg,441,1320,441,1320,object,2272,1704
db93.jpg,443,1240,591,1392,object,2272,1704
db93.jpg,464,1145,628,1240,object,2272,1704
db93.jpg,513,1100,661,1170,object,2272,1704
db93.jpg,396,1075,513,1145,object,2272,1704
db93.jpg,331,1147,461,1252,object,2272,1704
db93.jpg,276,1227,428,1395,object,2272,1704
db93.jpg,411,1297,411,1297,object,2272,1704
db93.jpg,1,1217,123,1295,object,2272,1704
db93.jpg,646,1185,793,1245,object,2272,1704
db93.jpg,121,1297,253,1392,object,2272,1704
db93.jpg,128,1450,263,1505,object,2272,1704
db93.jpg,6,1442,136,1495,object,2272,1704
db93.jpg,8,1385,113,1440,object,2272,1704
db93.jpg,3,1330,111,1377,object,2272,1704
db93.jpg,2198,330,2272,381,object,2272,1704
db93.jpg,2178,392,2272,435,object,2272,1704
db93.jpg,2166,442,2272,510,object,2272,1704
db93.jpg,2161,502,2272,568,object,2272,1704
db93.jpg,2158,552,2268,632,object,2272,1704
db93.jpg,1981,487,2158,562,object,2272,1704
db93.jpg,123,1402,258,1457,object,2272,1704
db93.jpg,1316,940,1496,1027,object,2272,1704
db93.jpg,676,1120,816,1165,object,2272,1704
db93.jpg,1811,397,1968,467,object,2272,1704
db93.jpg,1343,812,1513,872,object,2272,1704
db93.jpg,1328,722,1478,810,object,2272,1704
db93.jpg,1531,762,1666,930,object,2272,1704
db93.jpg,1533,935,1681,1032,object,2272,1704
db93.jpg,1691,925,1863,1035,object,2272,1704
db93.jpg,1713,837,1863,932,object,2272,1704
db93.jpg,1871,907,2061,982,object,2272,1704
db93.jpg,1876,810,2066,880,object,2272,1704
db93.jpg,1886,737,2076,815,object,2272,1704
db93.jpg,2088,740,2251,812,object,2272,1704
db93.jpg,1803,290,1991,397,object,2272,1704
db93.jpg,2081,815,2226,897,object,2272,1704
db93.jpg,2061,945,2186,1032,object,2272,1704
db93.jpg,613,440,796,602,object,2272,1704
db93.jpg,648,340,801,450,object,2272,1704
db93.jpg,803,280,966,395,object,2272,1704
db93.jpg,811,512,981,605,object,2272,1704
db93.jpg,1058,247,1188,335,object,2272,1704
db93.jpg,1406,482,1581,607,object,2272,1704
db93.jpg,1623,510,1791,612,object,2272,1704
db93.jpg,1808,532,1973,635,object,2272,1704
db93.jpg,1778,465,1971,545,object,2272,1704
db93.jpg,2063,895,2213,955,object,2272,1704
db93.jpg,1186,957,1328,1027,object,2272,1704
db93.jpg,1918,1225,2113,1287,object,2272,1704
db93.jpg,1936,1460,2138,1517,object,2272,1704
db93.jpg,219,261,374,369,object,2272,1704
db93.jpg,1560,1284,1717,1372,object,2272,1704
db93.jpg,1613,413,1787,494,object,2272,1704
db93.jpg,258,486,404,583,object,2272,1704
db93.jpg,1223,507,1372,590,object,2272,1704
db93.jpg,437,507,588,585,object,2272,1704
db93.jpg,433,280,587,375,object,2272,1704
db93.jpg,239,404,386,488,object,2272,1704
db93.jpg,1619,302,1783,396,object,2272,1704
db93.jpg,1223,383,1370,493,object,2272,1704
db93.jpg,782,917,910,991,object,2272,1704
db93.jpg,425,385,597,476,object,2272,1704
db93.jpg,798,386,978,479,object,2272,1704
db93.jpg,1009,387,1192,490,object,2272,1704
db93.jpg,941,1277,1141,1407,object,2272,1704
db93.jpg,566,35,753,170,object,2272,1704
db93.jpg,751,55,968,167,object,2272,1704
db93.jpg,951,80,1156,175,object,2272,1704
db93.jpg,1173,72,1386,170,object,2272,1704
db93.jpg,1383,50,1578,185,object,2272,1704
db93.jpg,1581,35,1786,180,object,2272,1704
db93.jpg,2006,92,2128,175,object,2272,1704
db93.jpg,1013,500,1181,594,object,2272,1704
db93.jpg,247,780,357,866,object,2272,1704
db93.jpg,379,810,493,900,object,2272,1704
db93.jpg,1869,982,2036,1039,object,2272,1704
db93.jpg,1716,702,1881,829,object,2272,1704
db93.jpg,1882,865,2046,917,object,2272,1704
db93.jpg,1968,558,2138,635,object,2272,1704
db93.jpg,608,1421,743,1513,object,2272,1704
db93.jpg,1144,1466,1309,1542,object,2272,1704
db93.jpg,1343,1473,1508,1540,object,2272,1704
db93.jpg,1344,1195,1551,1371,object,2272,1704
db93.jpg,448,1401,577,1503,object,2272,1704
db93.jpg,1146,1366,1315,1446,object,2272,1704
db93.jpg,1129,1192,1346,1364,object,2272,1704
db93.jpg,1757,1467,1909,1558,object,2272,1704
db93.jpg,1358,1387,1525,1465,object,2272,1704
db93.jpg,276,1397,413,1485,object,2272,1704
db93.jpg,1567,1463,1717,1535,object,2272,1704
db93.jpg,1562,1366,1714,1444,object,2272,1704
db93.jpg,956,1447,1106,1540,object,2272,1704
db93.jpg,790,1435,951,1519,object,2272,1704
db93.jpg,1941,1512,2131,1563,object,2272,1704
db93.jpg,1756,1366,1910,1451,object,2272,1704
db93.jpg,3,62,196,160,object,2272,1704
db93.jpg,181,70,373,180,object,2272,1704
db93.jpg,351,57,561,165,object,2272,1704
db93.jpg,501,783,626,865,object,2272,1704
db93.jpg,2161,87,2268,190,object,2272,1704
db93.jpg,1953,1300,2143,1452,object,2272,1704
db93.jpg,2163,10,2272,73,object,2272,1704
db93.jpg,1991,280,2163,402,object,2272,1704
db93.jpg,24,1172,142,1202,object,2272,1704
db93.jpg,62,1135,172,1165,object,2272,1704
db93.jpg,249,1085,357,1110,object,2272,1704
db93.jpg,224,1115,324,1152,object,2272,1704
db93.jpg,184,1155,297,1190,object,2272,1704
db93.jpg,142,1215,254,1277,object,2272,1704
db93.jpg,89,1097,197,1130,object,2272,1704
db93.jpg,2073,1140,2218,1212,object,2272,1704
db93.jpg,134,1290,242,1340,object,2272,1704
db93.jpg,2151,1457,2258,1512,object,2272,1704
db93.jpg,2013,7,2141,85,object,2272,1704
db93.jpg,2161,1300,2272,1446,object,2272,1704
db93.jpg,2123,1220,2271,1285,object,2272,1704
db93.jpg,2168,1525,2272,1571,object,2272,1704
db94.jpg,1683,1314,1833,1395,object,2272,1704
db94.jpg,1480,239,1671,418,object,2272,1704
db94.jpg,221,755,338,842,object,2272,1704
db94.jpg,690,1206,851,1360,object,2272,1704
db94.jpg,1669,522,1847,621,object,2272,1704
db94.jpg,1481,524,1640,608,object,2272,1704
db94.jpg,1699,272,1863,384,object,2272,1704
db94.jpg,1463,410,1645,500,object,2272,1704
db94.jpg,723,504,866,570,object,2272,1704
db94.jpg,1275,535,1440,606,object,2272,1704
db94.jpg,1283,233,1472,406,object,2272,1704
db94.jpg,225,845,328,907,object,2272,1704
db94.jpg,525,412,703,486,object,2272,1704
db94.jpg,231,907,343,975,object,2272,1704
db94.jpg,103,877,231,982,object,2272,1704
db94.jpg,113,767,216,872,object,2272,1704
db94.jpg,1848,1534,1995,1617,object,2272,1704
db94.jpg,2045,1530,2207,1629,object,2272,1704
db94.jpg,1156,1547,1308,1604,object,2272,1704
db94.jpg,1493,1317,1661,1485,object,2272,1704
db94.jpg,1325,1487,1454,1570,object,2272,1704
db94.jpg,1474,1486,1656,1590,object,2272,1704
db94.jpg,419,1468,554,1535,object,2272,1704
db94.jpg,408,1257,543,1400,object,2272,1704
db94.jpg,1670,1503,1811,1602,object,2272,1704
db94.jpg,2158,832,2263,932,object,2272,1704
db94.jpg,1693,19,1888,147,object,2272,1704
db94.jpg,1676,409,1855,507,object,2272,1704
db94.jpg,1901,8,2093,160,object,2272,1704
db94.jpg,2092,300,2275,388,object,2272,1704
db94.jpg,2087,553,2264,635,object,2272,1704
db94.jpg,2084,432,2278,526,object,2272,1704
db94.jpg,2004,976,2119,1052,object,2272,1704
db94.jpg,743,399,883,472,object,2272,1704
db94.jpg,1417,851,1548,931,object,2272,1704
db94.jpg,1896,510,2031,617,object,2272,1704
db94.jpg,325,668,466,777,object,2272,1704
db94.jpg,1,1357,141,1465,object,2272,1704
db94.jpg,328,850,486,930,object,2272,1704
db94.jpg,898,442,1066,527,object,2272,1704
db94.jpg,891,332,1048,435,object,2272,1704
db94.jpg,1073,510,1241,605,object,2272,1704
db94.jpg,1066,447,1241,517,object,2272,1704
db94.jpg,1066,380,1238,447,object,2272,1704
db94.jpg,1063,317,1251,377,object,2272,1704
db94.jpg,1058,230,1233,312,object,2272,1704
db94.jpg,1881,332,2048,465,object,2272,1704
db94.jpg,1481,1177,1636,1222,object,2272,1704
db94.jpg,1638,1170,1818,1235,object,2272,1704
db94.jpg,1826,1270,2023,1355,object,2272,1704
db94.jpg,1806,1175,1993,1257,object,2272,1704
db94.jpg,1988,1177,2163,1250,object,2272,1704
db94.jpg,2013,1250,2201,1347,object,2272,1704
db94.jpg,2048,1340,2253,1512,object,2272,1704
db94.jpg,1861,1342,2053,1517,object,2272,1704
db94.jpg,1486,1237,1658,1312,object,2272,1704
db94.jpg,1341,1392,1481,1467,object,2272,1704
db94.jpg,1341,1280,1488,1392,object,2272,1704
db94.jpg,1338,1192,1481,1280,object,2272,1704
db94.jpg,1193,1197,1321,1250,object,2272,1704
db94.jpg,1193,1240,1316,1290,object,2272,1704
db94.jpg,1188,1285,1323,1410,object,2272,1704
db94.jpg,1163,1407,1321,1485,object,2272,1704
db94.jpg,1173,1490,1311,1547,object,2272,1704
db94.jpg,1011,1475,1156,1600,object,2272,1704
db94.jpg,1016,1407,1141,1465,object,2272,1704
db94.jpg,888,512,1058,607,object,2272,1704
db94.jpg,1021,1275,1151,1407,object,2272,1704
db94.jpg,743,295,913,390,object,2272,1704
db94.jpg,503,352,696,410,object,2272,1704
db94.jpg,333,777,483,865,object,2272,1704
db94.jpg,426,50,606,152,object,2272,1704
db94.jpg,651,32,848,152,object,2272,1704
db94.jpg,838,5,1061,145,object,2272,1704
db94.jpg,1048,35,1268,152,object,2272,1704
db94.jpg,1268,5,1461,165,object,2272,1704
db94.jpg,1468,10,1681,165,object,2272,1704
db94.jpg,2128,67,2271,185,object,2272,1704
db94.jpg,14,745,104,807,object,2272,1704
db94.jpg,2,895,62,982,object,2272,1704
db94.jpg,1,1055,112,1105,object,2272,1704
db94.jpg,1,1110,87,1167,object,2272,1704
db94.jpg,223,60,423,140,object,2272,1704
db94.jpg,6,17,241,135,object,2272,1704
db94.jpg,11,487,166,567,object,2272,1704
db94.jpg,1,408,146,477,object,2272,1704
db94.jpg,1,320,136,392,object,2272,1704
db94.jpg,1,215,133,305,object,2272,1704
db94.jpg,173,490,333,572,object,2272,1704
db94.jpg,161,400,323,485,object,2272,1704
db94.jpg,133,310,313,395,object,2272,1704
db94.jpg,318,232,491,297,object,2272,1704
db94.jpg,326,302,483,360,object,2272,1704
db94.jpg,341,362,506,437,object,2272,1704
db94.jpg,348,427,496,502,object,2272,1704
db94.jpg,346,490,496,567,object,2272,1704
db94.jpg,518,510,703,572,object,2272,1704
db94.jpg,493,230,686,347,object,2272,1704
db94.jpg,1028,1227,1151,1275,object,2272,1704
db94.jpg,141,215,301,305,object,2272,1704
db94.jpg,896,1155,1008,1212,object,2272,1704
db94.jpg,1706,817,1861,932,object,2272,1704
db94.jpg,1558,810,1716,912,object,2272,1704
db94.jpg,1548,912,1698,992,object,2272,1704
db94.jpg,1533,997,1686,1065,object,2272,1704
db94.jpg,1378,990,1543,1057,object,2272,1704
db94.jpg,1386,897,1546,980,object,2272,1704
db94.jpg,1243,940,1358,1015,object,2272,1704
db94.jpg,1233,875,1388,937,object,2272,1704
db94.jpg,1228,755,1388,872,object,2272,1704
db94.jpg,1096,762,1231,850,object,2272,1704
db94.jpg,1076,842,1226,927,object,2272,1704
db94.jpg,1076,935,1218,1015,object,2272,1704
db94.jpg,916,942,1088,1017,object,2272,1704
db94.jpg,916,872,1066,942,object,2272,1704
db94.jpg,933,772,1061,862,object,2272,1704
db94.jpg,786,762,913,880,object,2272,1704
db94.jpg,793,870,911,935,object,2272,1704
db94.jpg,773,937,908,1010,object,2272,1704
db94.jpg,611,942,753,1005,object,2272,1704
db94.jpg,618,880,768,942,object,2272,1704
db94.jpg,611,810,758,877,object,2272,1704
db94.jpg,618,705,761,807,object,2272,1704
db94.jpg,488,682,636,790,object,2272,1704
db94.jpg,1033,1157,1161,1215,object,2272,1704
db94.jpg,481,935,618,995,object,2272,1704
db94.jpg,491,867,613,942,object,2272,1704
db94.jpg,341,917,481,987,object,2272,1704
db94.jpg,1706,917,1851,990,object,2272,1704
db94.jpg,1691,1002,1836,1057,object,2272,1704
db94.jpg,481,792,608,870,object,2272,1704
db94.jpg,1846,920,2008,995,object,2272,1704
db94.jpg,853,1200,1011,1325,object,2272,1704
db94.jpg,1841,995,1981,1062,object,2272,1704
db94.jpg,858,1302,1013,1372,object,2272,1704
db94.jpg,863,1370,998,1450,object,2272,1704
db94.jpg,861,1510,1003,1572,object,2272,1704
db94.jpg,858,1435,988,1510,object,2272,1704
db94.jpg,716,1502,848,1567,object,2272,1704
db94.jpg,696,1435,836,1510,object,2272,1704
db94.jpg,698,1367,843,1435,object,2272,1704
db94.jpg,558,1432,696,1490,object,2272,1704
db94.jpg,571,1270,696,1430,object,2272,1704
db94.jpg,411,1407,538,1467,object,2272,1704
db94.jpg,481,1180,583,1252,object,2272,1704
db94.jpg,483,1107,613,1177,object,2272,1704
db94.jpg,568,1497,723,1557,object,2272,1704
db94.jpg,321,1167,451,1242,object,2272,1704
db94.jpg,353,1097,483,1175,object,2272,1704
db94.jpg,1996,922,2136,995,object,2272,1704
db94.jpg,2138,932,2263,995,object,2272,1704
db94.jpg,2131,990,2256,1062,object,2272,1704
db94.jpg,31,1220,176,1352,object,2272,1704
db94.jpg,143,1307,263,1412,object,2272,1704
db94.jpg,146,1417,268,1497,object,2272,1704
db94.jpg,266,1462,418,1520,object,2272,1704
db94.jpg,1996,827,2126,932,object,2272,1704
db94.jpg,1866,822,2003,920,object,2272,1704
db94.jpg,256,1380,396,1450,object,2272,1704
db94.jpg,263,1260,396,1402,object,2272,1704
db95.jpg,406,205,566,265,object,2272,1704
db95.jpg,786,1,991,67,object,2272,1704
db95.jpg,611,117,796,172,object,2272,1704
db95.jpg,11,190,178,257,object,2272,1704
db95.jpg,13,262,183,337,object,2272,1704
db95.jpg,183,10,371,67,object,2272,1704
db95.jpg,188,70,376,132,object,2272,1704
db95.jpg,413,277,623,340,object,2272,1704
db95.jpg,601,47,778,122,object,2272,1704
db95.jpg,191,130,373,195,object,2272,1704
db95.jpg,388,57,603,137,object,2272,1704
db95.jpg,201,197,386,262,object,2272,1704
db95.jpg,191,265,383,327,object,2272,1704
db95.jpg,813,65,998,142,object,2272,1704
db95.jpg,396,2,583,52,object,2272,1704
db95.jpg,401,127,586,202,object,2272,1704
db95.jpg,601,1,771,40,object,2272,1704
db95.jpg,813,150,996,235,object,2272,1704
db95.jpg,1501,50,1726,152,object,2272,1704
db95.jpg,1281,1,1471,50,object,2272,1704
db95.jpg,221,487,381,557,object,2272,1704
db95.jpg,226,555,381,622,object,2272,1704
db95.jpg,211,625,378,687,object,2272,1704
db95.jpg,231,690,393,757,object,2272,1704
db95.jpg,48,647,171,742,object,2272,1704
db95.jpg,11,575,183,657,object,2272,1704
db95.jpg,2166,57,2272,137,object,2272,1704
db95.jpg,2161,155,2272,224,object,2272,1704
db95.jpg,1061,7,1208,67,object,2272,1704
db95.jpg,2163,240,2266,325,object,2272,1704
db95.jpg,1961,162,2143,230,object,2272,1704
db95.jpg,1963,5,2161,52,object,2272,1704
db95.jpg,1738,5,1921,60,object,2272,1704
db95.jpg,6,117,183,182,object,2272,1704
db95.jpg,218,407,381,482,object,2272,1704
db95.jpg,386,405,576,460,object,2272,1704
db95.jpg,1521,2,1711,45,object,2272,1704
db95.jpg,1273,57,1478,137,object,2272,1704
db95.jpg,1946,235,2146,337,object,2272,1704
db95.jpg,3,20,173,115,object,2272,1704
db95.jpg,1957,1007,2158,1127,object,2272,1704
db95.jpg,1493,1399,1616,1489,object,2272,1704
db95.jpg,615,245,785,313,object,2272,1704
db95.jpg,1291,254,1472,312,object,2272,1704
db95.jpg,1052,115,1230,201,object,2272,1704
db95.jpg,1582,1111,1737,1199,object,2272,1704
db95.jpg,1588,904,1742,998,object,2272,1704
db95.jpg,1379,901,1549,993,object,2272,1704
db95.jpg,1596,561,1770,668,object,2272,1704
db95.jpg,1379,1122,1539,1201,object,2272,1704
db95.jpg,1051,218,1224,304,object,2272,1704
db95.jpg,1385,573,1556,670,object,2272,1704
db95.jpg,1181,544,1383,670,object,2272,1704
db95.jpg,1384,675,1551,772,object,2272,1704
db95.jpg,1191,681,1368,775,object,2272,1704
db95.jpg,1377,1014,1533,1094,object,2272,1704
db95.jpg,1584,1007,1752,1093,object,2272,1704
db95.jpg,398,467,578,542,object,2272,1704
db95.jpg,1591,682,1744,765,object,2272,1704
db95.jpg,836,237,997,305,object,2272,1704
db95.jpg,1333,1401,1452,1491,object,2272,1704
db95.jpg,1778,1403,1901,1500,object,2272,1704
db95.jpg,1518,164,1694,237,object,2272,1704
db95.jpg,2070,1388,2179,1481,object,2272,1704
db95.jpg,1963,78,2134,161,object,2272,1704
db95.jpg,1954,877,2173,1020,object,2272,1704
db95.jpg,1976,453,2166,537,object,2272,1704
db95.jpg,1735,256,1915,327,object,2272,1704
db95.jpg,1770,1081,1948,1207,object,2272,1704
db95.jpg,1963,1111,2138,1225,object,2272,1704
db95.jpg,1792,687,1958,790,object,2272,1704
db95.jpg,1787,570,1968,670,object,2272,1704
db95.jpg,1771,437,1964,538,object,2272,1704
db95.jpg,179,1340,271,1459,object,2272,1704
db95.jpg,663,1103,813,1192,object,2272,1704
db95.jpg,1736,169,1915,235,object,2272,1704
db95.jpg,606,176,790,243,object,2272,1704
db95.jpg,1734,72,1921,151,object,2272,1704
db95.jpg,1280,155,1475,231,object,2272,1704
db95.jpg,1981,555,2156,627,object,2272,1704
db95.jpg,1973,629,2148,707,object,2272,1704
db95.jpg,393,550,588,620,object,2272,1704
db95.jpg,6,1000,128,1080,object,2272,1704
db95.jpg,401,692,576,765,object,2272,1704
db95.jpg,278,1387,421,1447,object,2272,1704
db95.jpg,408,1397,556,1455,object,2272,1704
db95.jpg,411,1277,573,1387,object,2272,1704
db95.jpg,573,1282,718,1405,object,2272,1704
db95.jpg,556,1412,706,1490,object,2272,1704
db95.jpg,566,1470,706,1545,object,2272,1704
db95.jpg,578,1550,693,1602,object,2272,1704
db95.jpg,423,1530,581,1600,object,2272,1704
db95.jpg,398,1455,563,1537,object,2272,1704
db95.jpg,261,1512,426,1595,object,2272,1704
db95.jpg,279,1450,406,1530,object,2272,1704
db95.jpg,166,1477,288,1582,object,2272,1704
db95.jpg,31,1485,191,1560,object,2272,1704
db95.jpg,66,1367,164,1477,object,2272,1704
db95.jpg,3,1087,136,1167,object,2272,1704
db95.jpg,1,912,113,997,object,2272,1704
db95.jpg,3,842,111,910,object,2272,1704
db95.jpg,128,1100,321,1170,object,2272,1704
db95.jpg,126,1007,316,1095,object,2272,1704
db95.jpg,723,1340,866,1480,object,2272,1704
db95.jpg,703,1462,868,1537,object,2272,1704
db95.jpg,713,1522,853,1607,object,2272,1704
db95.jpg,853,1547,996,1612,object,2272,1704
db95.jpg,291,1288,408,1367,object,2272,1704
db95.jpg,1626,1392,1758,1492,object,2272,1704
db95.jpg,1758,1497,1888,1572,object,2272,1704
db95.jpg,1751,1575,1883,1642,object,2272,1704
db95.jpg,1898,1562,2046,1647,object,2272,1704
db95.jpg,1898,1497,2043,1577,object,2272,1704
db95.jpg,1903,1405,2063,1525,object,2272,1704
db95.jpg,2046,1500,2191,1570,object,2272,1704
db95.jpg,2036,1570,2196,1647,object,2272,1704
db95.jpg,113,930,286,1020,object,2272,1704
db95.jpg,1473,1565,1616,1642,object,2272,1704
db95.jpg,1328,1497,1466,1580,object,2272,1704
db95.jpg,1158,1370,1308,1492,object,2272,1704
db95.jpg,1161,1470,1346,1550,object,2272,1704
db95.jpg,1163,1522,1308,1612,object,2272,1704
db95.jpg,1003,1530,1171,1617,object,2272,1704
db95.jpg,1018,1427,1163,1525,object,2272,1704
db95.jpg,1031,1365,1163,1440,object,2272,1704
db95.jpg,878,1402,1011,1485,object,2272,1704
db95.jpg,866,1480,991,1545,object,2272,1704
db95.jpg,1328,1575,1466,1637,object,2272,1704
db95.jpg,131,835,286,910,object,2272,1704
db95.jpg,288,845,458,915,object,2272,1704
db95.jpg,296,912,453,972,object,2272,1704
db95.jpg,1771,947,1933,1062,object,2272,1704
db95.jpg,1968,707,2156,812,object,2272,1704
db95.jpg,2191,707,2271,802,object,2272,1704
db95.jpg,2173,620,2263,710,object,2272,1704
db95.jpg,2196,547,2272,608,object,2272,1704
db95.jpg,2178,450,2268,545,object,2272,1704
db95.jpg,1573,415,1758,547,object,2272,1704
db95.jpg,1378,430,1571,557,object,2272,1704
db95.jpg,1171,420,1363,555,object,2272,1704
db95.jpg,2168,990,2256,1115,object,2272,1704
db95.jpg,986,435,1163,537,object,2272,1704
db95.jpg,988,707,1176,782,object,2272,1704
db95.jpg,1008,610,1190,710,object,2272,1704
db95.jpg,793,667,991,770,object,2272,1704
db95.jpg,793,530,988,662,object,2272,1704
db95.jpg,798,422,991,540,object,2272,1704
db95.jpg,608,437,801,532,object,2272,1704
